PRODINFO,¥1399.00-2129.00,1299.00-2029.00,558,"优惠
淘金币可抵38.97元",,收藏宝贝 (685人气),快递 免运费 ,"货源保障,7天无理由,运费险"
635070000000,15,review-1121555659739,2021年01月30日 10:16,A4纸不错，用来记笔记很不错(*๓´╰╯`๓)♡纸质也很好和平常的没差，有需要的伙伴们可以选择,,,,
635070000000,15,review-1120774449553,2021年01月30日 09:50,一块多钱，5 0张纸，还行吧,,,,
635070000000,15,review-1120767753943,2021年01月30日 08:58,打印纸好用，孩子们还可以当画画纸。很实惠！有机会多屯几包,,,,
635070000000,15,review-1120756609369,2021年01月30日 00:19,质量不错,,,,
635070000000,15,review-1120750233394,2021年01月29日 22:31,给还在备用了好多，算题写作打草稿都用的到,,,,
635070000000,15,review-1121145938726,2021年01月29日 19:48,五十张纸，，，挺好的，，，，，包装很好包装很好包装很好包装很好，，，，物流很快物流很快物流很快，，，，，,,,,
635070000000,15,review-1121505363572,2021年01月29日 18:40,孩子必须品，太便宜了店里买的贵好多,,,,
635070000000,15,review-1121502323489,2021年01月29日 18:12,对质量很满意，商家服务也不错。特意等用了几天才来评论，打印的效果清晰，使用蛮方便，给你们好评哦~,,,,
635070000000,15,review-1120725377856,2021年01月29日 18:10,特别好 发货快,,,,
635070000000,15,review-1121132346232,2021年01月29日 17:39,东西质量非常好，谢谢商家啦。,,,,
635070000000,15,review-1121126678366,2021年01月29日 16:56,打印机比较小巧，正好能放到置物架上，可加粉硒鼓还是挺不错的，循环加粉比较给力。目前用了打印复印功能，都很不错，扫描暂时还用不到,,,,
635070000000,15,review-1121488535986,2021年01月29日 16:33,打印机是白色的，前几天收到货后试了试，还不错。安装操作都比较简易。当时买的时候特别害怕机器不好安装，现在放心了。感谢客服小琪琪的服务哦~你是坠棒的！,,,,
635070000000,15,review-1121466783936,2021年01月29日 13:57,好用，纸张很好,,,,
635070000000,15,review-1121463867422,2021年01月29日 13:33,质量保证,,,,
635070000000,15,review-1121456611806,2021年01月29日 12:37,外观造型和颜色都很漂亮，打印了一下，字迹很清晰，打印成本又低，很满意！,,,,
635070000000,16,review-1121090038452,2021年01月29日 12:27,这款机器颜值高，外观显得大气，最主要的质量，打印速度很快，打印效果非常清晰，操作简单方便，易上手，包装严实完好无损，很完美的一台打印机,,,,
635070000000,16,review-1121087802704,2021年01月29日 12:09,价格实惠，质量好，值得购买,,,,
635070000000,16,review-1120264152252,2021年01月29日 12:05,打印机很好，很喜欢，感觉对得起这个价钱，价廉物美，好用，正真的没有套路的购物,,,,
635070000000,16,review-1120258648985,2021年01月29日 11:25,打印复印扫描一体，非要实用几乎没有什么声音，打印速度非常快，物美价廉非常好,,,,
635070000000,16,review-1120245952186,2021年01月29日 09:46,打印机外观真的很漂亮，小巧可爱，一点也不占地方，买回家偶尔给自家先生打打工作资料文档，帮他缓解一下工作压力也是可以的，客服人也很不错，之前没买过打印机，也不知道该怎么弄，客服就一直很耐心的教我，很好的服务，店家人很不错的~,,,,
635070000000,16,review-1121068114853,2021年01月29日 09:37,收到快递了，物流及时！打开包装查看了一下，和页面描述的一样，没有脏污、破损的！A4复印纸，标配，白色；纸质干净、质地韧实；好物商品！,,,,
635070000000,16,review-1120230080002,2021年01月29日 01:09,很好的纸质，就是好少啊,,,,
635070000000,16,review-1121043134474,2021年01月28日 22:01,安装很简单，开始觉得原装硒鼓打印不了太多。结果打了一个月了，原装硒鼓的粉都没用完，套餐三估计够我用到天荒地老~~,,,,
635070000000,16,review-1121042774228,2021年01月28日 21:54,还不错，买的很实惠,,,,
635070000000,16,review-1121040078135,2021年01月28日 21:24,此用户没有填写评价。,,,,
635070000000,16,review-1120625857274,2021年01月28日 20:51,复印机很不错，纯白色，颜值高，女儿很喜欢~手机打印很方便,,,,
635070000000,16,review-1121395927810,2021年01月28日 19:57,复印机很不错，纯白色，颜值高，女儿很喜欢~手机打印很方便，有时候会让老公用电脑打印一下下，目前用着是没什么毛病的。,,,,
635070000000,16,review-1121019362230,2021年01月28日 18:03,质量很好！,,,,
635070000000,16,review-1121384027753,2021年01月28日 18:02,纸张质量很好👌🏻,,,,
635070000000,16,review-1121383835300,2021年01月28日 17:59,A4纸的质量挺好的，买给小孩画画用,,,,
635070000000,16,review-1120590677364,2021年01月28日 15:55,还可以吧,,,,
635070000000,16,review-1120589941378,2021年01月28日 15:51,纸袋包装破了。,,,,
635070000000,16,review-1120585833659,2021年01月28日 15:23,宝贝收到了，包装完整没有破损，打开没有异味，纸张质量不错，厚度可以，买回来画画用的，物美廉价物美价廉值得购买！,,,,
635070000000,16,review-1120580569668,2021年01月28日 14:43,纸张还可以，就是收到包装破损了，可能是快递的问题，店家已解决，态度不错,,,,
635070000000,16,review-1120571813540,2021年01月28日 13:38,纸张不错，表面光滑，厚度合适，下次还会再来光顾的,,,,
635070000000,17,review-1121346991787,2021年01月28日 13:31,很好用，打字速度快，电脑上官网安装个程序就可以用了，手机连wifi也可以打印,,,,
635070000000,17,review-1120554769979,2021年01月28日 11:23,不错，正是我需要的，赞赞赞赞赞赞赞,,,,
635070000000,17,review-1120964546011,2021年01月28日 11:10,快，好，实用,,,,
635070000000,17,review-1121321963094,2021年01月28日 10:03,纸收到了，质量不错。,,,,
635070000000,17,review-1121316011395,2021年01月28日 09:22,非常棒的宝贝,,,,
635070000000,17,review-1120948994472,2021年01月28日 09:13,纠结很久，最后决定这款打印机，性价比超高，主要是后期耗材也很便宜，加粉这个惊到我了，巨高级！,,,,
635070000000,17,review-1120944590865,2021年01月28日 08:29,此用户没有填写评价。,,,,
635070000000,17,review-1120111496345,2021年01月27日 23:49,宝贝到货很快，物美价廉，值得购买！,,,,
635070000000,17,review-1120500869363,2021年01月27日 19:22,纸张很厚实，很不错,,,,
635070000000,17,review-1120909582187,2021年01月27日 18:56,质量很好，收到货第一时间打开看了，很不错，很满意。,,,,
635070000000,17,review-1120493021954,2021年01月27日 18:09,安装很简单，开始觉得原装硒鼓打印不了太多。结果打了一个月了，原装硒鼓的粉都没用完，套餐三估计够我用到天荒地老~~ 很清晰,,,,
635070000000,17,review-1120490385224,2021年01月27日 17:43,此用户没有填写评价。,,,,
635070000000,17,review-1120479933088,2021年01月27日 16:25,老叔家开小卖部的，村里经常有要打印复印资料啥的，感觉进一台打印机有的赚，所以我就代劳帮着买了，反正老叔用着还行。,,,,
635070000000,17,review-1120475177698,2021年01月27日 15:55,不错，不错，太划算了,,,,
635070000000,17,review-1120876734245,2021年01月27日 14:43,很好用，好好好好好好好看,,,,
635070000000,17,review-1120874326949,2021年01月27日 14:28,宝贝收到了！质量超级棒！包装完好无损！物流快！感谢店家热情周到的服务！祝生意兴隆！,,,,
635070000000,17,review-1120049208994,2021年01月27日 14:20,发货速度很快，很好用，打印的很清晰,,,,
635070000000,17,review-1120448049215,2021年01月27日 12:30,价格很便宜，发货很快，但是这个纸都发了，为什么不能多加个方便袋？外包装这个纸皮都碎了，万一在路上掉了怎么办？你们要给我补发吗？做事不严谨。,,,,
635070000000,17,review-1120031656194,2021年01月27日 12:02,买来给孩子打印卷子用的，刚上一年级，对比了好多家，最后选了这款,,,,
635070000000,17,review-1121182947805,2021年01月26日 23:27,质量很好,,,,
635070000000,18,review-1120402485973,2021年01月26日 22:29,不错，便宜,,,,
635070000000,18,review-1121172647457,2021年01月26日 21:18,一块多买在50张，划算,,,,
635070000000,18,review-1120798614821,2021年01月26日 19:49,宝贝收到了，质量很好，价格实惠，很满意的一次购物体验！,,,,
635070000000,18,review-1119967000905,2021年01月26日 18:30,囤了给孩子放假画画玩。随便一个本本没几页就好几块。这个合适,,,,
635070000000,18,review-1119956984005,2021年01月26日 16:56,够厚，好用,,,,
635070000000,18,review-1119948028890,2021年01月26日 15:52,打出来的文件字体清晰，干净整洁 非常推荐的一款打印机,,,,
635070000000,18,review-1121136175861,2021年01月26日 15:45,物流给力，好用,,,,
635070000000,18,review-1119946916343,2021年01月26日 15:42,家里有学生的必备工具，客服小可爱简直是超人，不厌其烦的一遍又一遍的教我，终于学会了，照片非常清晰,,,,
635070000000,18,review-1121135391150,2021年01月26日 15:36,物流速度很快，没有磕碰，保护的很好，客服服务态度不错，细心指导怎么安装，试打印了下不错,,,,
635070000000,18,review-1121130691407,2021年01月26日 15:01,好评,,,,
635070000000,18,review-1119928940900,2021年01月26日 13:15,特别好质量效果ok,,,,
635070000000,18,review-1120341317297,2021年01月26日 13:07,打出来的文件字体清晰，干净整洁，我们用的是家庭版，对于孩子来说十分方便，打印东西再也不用到广告店了,,,,
635070000000,18,review-1120332629371,2021年01月26日 11:49,此用户没有填写评价。,,,,
635070000000,18,review-1120331701822,2021年01月26日 11:43,物美价廉的好商品，值得拥有,,,,
635070000000,18,review-1119904984536,2021年01月26日 09:48,五星好评,,,,
635070000000,18,review-1120269893983,2021年01月25日 18:11,纸不错，很好用,,,,
635070000000,18,review-1120756807257,2021年01月23日 11:38,太棒了，很快就收到了，打印也非常清楚，收到可以联系客服发安装视频打印视频挺简单的，谢谢店家的耐心指导,,,,
635070000000,18,review-1119526020210,2021年01月22日 21:03,打印机各方面没的说，质量很不错,,,,
635070000000,18,review-1120319138876,2021年01月22日 16:40,宝贝不用说，当然好，因为老公不在家，我自己在家摸索，多亏了客服同学的耐心讲解，让我摸索成功，手残党可以下手了,,,,
635070000000,18,review-1119907485606,2021年01月22日 16:21,宝贝收到了，首先颜值担当，其次打印复印扫描都可以，大赞，客服态度也很好，谢谢啦！,,,,
635070000000,19,review-1119907485606,2021年01月22日 16:21,宝贝收到了，首先颜值担当，其次打印复印扫描都可以，大赞，客服态度也很好，谢谢啦！,,,,
635070000000,19,review-1120315510821,2021年01月22日 16:15,这两天已经用起来了，打印效果非常好，字迹清楚，功能也挺多的，客服态度还蛮不错,,,,
635070000000,19,review-1120001338945,2021年01月19日 21:46,物流很快，没多久货就到了，打印机安装非常方便，很实用,,,,
635070000000,19,review-1119998734493,2021年01月19日 21:14,疫情感觉有点严重了，害怕今年又会出现在家办公的情况，赶紧的准备了一台打印机在家，机器已经试用过了，还不错，挺适合家里办公用的,,,,
635070000000,19,review-1119998402598,2021年01月19日 21:12,惠普打印机产品质量很好，外观大气漂亮，打印精度高，打印清晰效果非常好 ，打印速度快，很适合家用，操作简单，安装方便，复印扫描打印一体使用非常方便。,,,,
635070000000,19,review-1119591317991,2021年01月19日 21:10,机器很不错，性能外观各方面都挺好的，平时放家里打印办公资料都是可以的。,,,,
635070000000,19,review-1120325999576,2021年01月19日 16:12,打印机首选激光的，惠普大品牌质量没的说，打印清晰，使用方便，超值,,,,
635070000000,19,review-1119329873775,2021年01月17日 17:14,性价比很高 客服姐姐人很好 快递也很快 希望用的时间可以久一点,,,,
635070000000,19,review-1120084647632,2021年01月17日 15:44,打印复印都可以，字迹清晰，按键少，直接链接就打印，省了好多时间，操作还很简单，买回来给孩子打印作业用的，还不错,,,,
635070000000,19,review-1118901400981,2021年01月17日 15:33,年纪大了啥都不懂全靠客服耐心的一步步的教我，服务态度特别好，打印效果也很不错,,,,
635070000000,19,review-1119719958930,2021年01月17日 15:18,机器还可以，各方面我都挺满意的,,,,
635070000000,19,review-1118903221293,2021年01月14日 06:16,"惠普打印机实在是太好了，打印和复印都试过了非常好用，扫描还没试过，这个打印机可以打两万五千张才换硒鼓，特别省钱，安装打印机APP, word, excel, wps,然后手机和iPad基本所有的资料都能打印了。价格实惠！快递特别快特别好。",,,,
